Date,EmployeeID,Name,Attendance,HoursWorked,CheckIn,CheckOut
2024/02/16,E004,Employee_004,Absent ,,,
2024.01.14,E013,Employee_013,S,,,
2024.02.02, e030 ,Employee_030,on-duty,6.75,09:22,16:07
18-02-2024,E006,Employee_006,On Duty,8.17,09:14,17:25
19-Feb-2024,E003,Employee_003,Y,7.99,09:22,17:21
01/23/2024,E018,Employee_018,p,7.66,08:41,16:21
2024.02.23,E027,Employee_027,present,7.87,09:20,17:12
2024.02.11, E022,Employee_022,P,7.81,08:59,16:48
2024.03.07,E004,Employee_004,on-duty,7.02,09:09,16:11
2024.01.28,E013,Employee_013,On Duty,7.89,08:39,16:32
02/02/2024,E004,Employee_004,L,7.47,08:46,16:15
2024.01.28,E026,Employee_026,Present ,9.11,09:05,18:12
2024-02-04,e014,Employee_014,Absent ,,,
01/06/2024,E025,Employee_025,on-duty,10.75,08:58,19:43
01 Feb 2024,E010,Employee_010,p,8.06,08:47,16:50
2024-01-24,E002,Employee_002,late,6.59,09:28,16:04
12-01-2024,E005,Employee_005,,8.39,09:31,17:54
30-01-2024,E004,Employee_004,1,6.13,07:51,13:59
29-Mar-2024,e007,Employee_007,On Duty,7.45,09:37,17:04
03/09/2024,E016,Employee_016,P,7.13,09:17,16:24
07 Jan 2024,E018,Employee_018,Y,7.7,09:07,16:49
2024-01-10,E027,Employee_027,On Duty,7.08,08:56,16:01
2024-03-29, E011,Employee_011,on-duty,7.83,08:45,16:35
2024/02/21,E001,Employee_001,0,,,
02/28/2024,E006,Employee_006,P,6.94,09:15,16:12
01/05/2024,E003,Employee_003,Sick ,,,
13-Jan-2024,E019,Employee_019,A,,,
2024.03.29,E010,Employee_010,p,8.41,09:54,18:19
14-03-2024,e021,Employee_021,Y,5.97,09:26,15:24
13-Mar-2024,E013,Employee_013,On Duty,6.86,09:33,16:24
09 Mar 2024,E013,Employee_013,OFF,,,
2024.01.31, e016 ,Employee_016,p,7.24,08:12,15:26
2024-03-03,E012,Employee_012,present,6.78,09:34,16:21
2024-03-26,E017,Employee_017,hol,,,
21-Jan-2024,E012,Employee_012,present,10.25,09:22,19:37
2024/02/29,E002,Employee_002,0,,,
2024/03/18,E026,Employee_026,p,7.59,08:33,16:09
01-Feb-2024,E027,Employee_027,On Duty,6.95,09:19,16:16
24-Feb-2024,E013,Employee_013,P,7.86,08:54,16:45
2024-03-03,e028,Employee_028,1,8.35,09:15,17:36
02-01-2024,E005,Employee_005,Absent,8.49,09:05,17:52
2024/03/23,E030,Employee_030,Y,7.4,08:47,16:11
2024/01/31,E009,Employee_009,absent,,,
2024.01.17, e027 ,Employee_027,present,8.7,09:40,18:22
12 Jan 2024,E027,Employee_027,0,,,
2024-02-17,e014,Employee_014,Tardy,8.34,08:53,17:13
30-03-2024,E019,Employee_019,present,7.59,09:23,16:58
21-03-2024,E001,Employee_001,Not Present,,,
08/02/2024,E015,Employee_015,Not Present,,,
2024-02-27,E013,Employee_013,Present ,10.4,09:00,19:24
03/24/2024,E020,Employee_020,late,,09:38,18:47
01/23/2024,E008,Employee_008,present,7.82,08:42,16:31
01/30/2024,E017,Employee_017,Present ,6.89,08:50,15:43
12 Feb 2024,E025,Employee_025,present,10.94,08:42,19:38
12-01-2024,E004,Employee_004,P,10.18,09:19,19:30
06 Jan 2024,E004,Employee_004,present,6.65,08:24,15:03
17 Feb 2024, E011,,L,7.37,09:20,16:43
02-03-2024, E011,Employee_011,absent,,,
25-01-2024,E002,Employee_002,,,,
2024-01-13,e014,Employee_014,Y,10.1,09:36,19:42
11/01/2024,E013,Employee_013,Late ,9.91,08:40,18:35
02-Mar-2024,E020,Employee_020,Y,8.37,08:49,17:11
24-02-2024,E003,Employee_003,holiday,,,
01/02/2024,E013,Employee_013,Y,7.95,09:08,17:05
2024-02-02,E012,Employee_012,p,8.43,08:30,16:55
2024-01-10,E005,Employee_005,Absent,10.46,08:53,18:43
18 Jan 2024,E013,Employee_013,on-duty,8.72,09:32,18:15
2024-01-14,e028,Employee_028,Present ,7.79,09:39,17:27
26 Jan 2024,E013,Employee_013,late,9.01,09:28,18:28
22 Jan 2024,e028,Employee_028,present,7.58,09:28,17:03
24-01-2024,E015,Employee_015,on-duty,8.76,08:52,17:37
2024-01-25,E013,EMPLOYEE 013,Y,8.76,08:38,17:24
2024/03/26,E005,Employee_005,0,,,
01-02-2024,E015,Employee_015,1,8.49,09:34,18:03
03/14/2024,E027,Employee_027,on-duty,8.25,09:28,17:43
28-03-2024,E013,Employee_013,P,8.22,08:50,17:03
2024.03.21,E009,Employee_009,P,6.82,07:48,14:37
01-03-2024,e007,Employee_007,sick,,,
2024.02.03,E029,Employee_029,late,8.69,08:41,17:22
18 Feb 2024,E030,EMPLOYEE 030,p,7.89,09:26,17:19
01/31/2024,E008,Employee_008,p,6.47,09:31,15:59
2024-02-26,e014,Employee_014,Present ,6.34,09:04,15:24
10-Jan-2024,E003,Employee_003,P,9.26,08:55,18:11
2024-02-19,E024,Employee_024,on-duty,8.52,09:20,17:51
18-Jan-2024, e010 ,Employee_010,p,6.53,08:50,15:21
01/28/2024,E005,Employee_005,On Duty,8.86,08:47,17:39
2024/01/28,E009,Employee_009,Holiday ,,,
2024-01-25,E015,Employee_015,Not Present,,,
20-02-2024,E023,Employee_023,P,8.32,09:33,17:53
24/02/2024,E019,Employee_019,A,,,
2024.02.22,E019,Employee_019,N,,,
2024-02-26,e021,Employee_021,Tardy,6.63,08:49,15:27
07/02/2024,E012,Employee_012,P,8.35,09:18,17:39
13 Mar 2024,E017,Employee_017,Present ,7.87,09:15,17:08
04 Mar 2024,E025,Employee_025,On Duty,7.85,08:31,16:22
03 Mar 2024,E024,Employee_024,1,7.75,09:14,16:59
01/13/2024,E020,Employee_020,Sick ,,,
16/03/2024,E002,Employee_002,on-duty,7.19,09:16,16:27
2024/01/12,e014,Employee_014,Absent ,,,
12-03-2024,E019,Employee_019,Y,7.23,08:36,15:49
32/13/2024,E015,Employee_015,present,9.12,08:17,17:24
2024/03/05,E023,EMPLOYEE 023,present,8.55,09:21,17:54
2024/03/01,E004,Employee_004,absent,,,
2024-03-29,E003,Employee_003,N,,,
12/02/2024,E002,Employee_002,present,8.15,09:20,17:29
08 Mar 2024,E003,Employee_003,late,6.43,08:56,15:22
17 Feb 2024, e015 ,Employee_015,1,7.6,08:05,15:41
23/02/2024,E005,Employee_005,P,7.29,09:12,16:30
08-01-2024,E023,Employee_023,Y,6.58,08:23,14:57
27 Jan 2024,E015,Employee_015,Absent ,,,
26 Feb 2024,E027,Employee_027,P,9.0,08:41,17:41
01/02/2024,E013,EMPLOYEE 013,absent,,,
01-03-2024,e021,Employee_021,Y,6.31,08:17,14:35
03/21/2024,E006,Employee_006,present,7.2,09:12,16:24
04/01/2024,E023,Employee_023,1,9.11,09:36,18:43
2024-02-03,E010,Employee_010,Present ,8.49,09:23,17:52
2024-03-16,E016,EMPLOYEE 016,Y,7.06,09:30,16:33
2024.02.22,E023,Employee_023,S,,,
2024/01/12,E009,Employee_009,A,6.27,08:44,15:09
2024.01.08,E016,Employee_016,OFF,,,
04/02/2024,E023,Employee_023,N,,,
02/09/2024,E023,Employee_023,Not Present,,,
02/18/2024,E010,Employee_010,Present ,6.83,09:38,16:28
2024.03.22,E016,Employee_016,on-duty,9.31,09:04,18:22
28/02/2024,E024,Employee_024,Y,8.05,09:28,17:31
25/02/2024,E017,Employee_017,present,9.89,08:53,18:47
2024/03/20,e007,Employee_007,1,7.32,08:40,15:59
29 Jan 2024,E009,Employee_009,present,9.86,09:30,19:22
21-Jan-2024, E022,Employee_022,late,5.86,09:34,15:26
2024/03/12,E012,Employee_012,Y,8.47,09:19,17:48
08 Jan 2024,E004,Employee_004,Absent ,,,
2024/01/26,e021,Employee_021,sick,,,
2024/01/12,E008,Employee_008,,,,
27 Jan 2024, e024 ,EMPLOYEE 024,Present ,6.67,08:33,15:13
16/03/2024, E011,Employee_011,P,8.04,08:42,16:45
2024/02/09,E013,Employee_013,Y,7.6,08:50,16:26
2024/02/08,E029,Employee_029,Not Present,,,
02-01-2024,e007,Employee_007,1,8.6,09:28,18:04
01/04/2024,E016,Employee_016,on-duty,6.77,09:02,15:48
13-Jan-2024,E003,Employee_003,On Duty,7.31,09:04,16:23
29-01-2024, E011,Employee_011,P,7.98,08:56,16:54
28/02/2024,E001,Employee_001,1,7.72,08:31,16:15
03/21/2024,e014,Employee_014,A,,,
29 Jan 2024,E017,Employee_017,1,6.54,08:09,14:42
18 Feb 2024,E026,Employee_026,late,8.07,08:10,16:14
2024/01/19,E026,Employee_026,on-duty,7.51,09:25,16:56
01/09/2024,E010,Employee_010,Present ,8.58,09:28,18:03
19-Feb-2024,E005,Employee_005,p,8.09,08:49,16:54
24-03-2024,E013,Employee_013,P,7.78,09:21,17:08
2024.01.11,E018,Employee_018,present,6.99,08:14,15:14
10 Feb 2024,E001,Employee_001,P,7.89,08:56,16:50
06/02/2024,e028,Employee_028,Present ,7.92,09:17,17:12
2024-03-16,E029,Employee_029,on-duty,8.22,08:32,16:46
22-Jan-2024,E023,Employee_023,on-duty,7.77,08:24,16:11
01/03/2024, E011,Employee_011,P,7.73,07:57,15:41
25/02/2024,E018,Employee_018,SL,,,
2024/02/09,E005,Employee_005,1,7.59,09:20,16:56
06-02-2024,E009,Employee_009,Tardy,8.08,08:56,17:01
28/02/2024,E001,Employee_001,Present,6.17,08:31,16:15
14-Jan-2024,e021,Employee_021,sick,,,
30-Mar-2024,E029,Employee_029,1,7.5,09:22,16:52
2024.03.20,E017,Employee_017,on-duty,9.8,09:19,19:07
04-02-2024,E006,Employee_006,0,,,
10/03/2024, E022,Employee_022,Tardy,9.03,08:30,17:32
2024-01-18,E030,Employee_030,,7.35,08:15,15:36
2024.01.21,E002,Employee_002,Y,9.03,08:13,17:15
14-Feb-2024,E013,Employee_013,present,8.01,09:05,17:05
2024/03/29,e021,Employee_021,On Duty,9.61,09:14,18:51
17-02-2024,E025,Employee_025,on-duty,7.49,08:29,15:59
14 Mar 2024,E030,Employee_030,Absent ,,,
2024-03-23,E006,Employee_006,on-duty,9.26,07:49,17:04
2024.03.27,E005,Employee_005,L,8.42,08:35,17:00
2024-01-28,e028,Employee_028,Present ,,09:32,19:14
26 Mar 2024, E011,Employee_011,present,8.31,09:39,17:58
24-02-2024,E008,Employee_008,Present ,9.22,09:49,19:02
2024/01/27,E027,Employee_027,Tardy,7.57,09:52,17:27
2024-01-30,E013,Employee_013,Tardy,9.84,09:48,19:38
02/19/2024,E015,Employee_015,present,6.16,08:53,15:03
22-01-2024,E008,Employee_008,p,7.59,09:44,17:19
2024.01.15,E004,Employee_004,Late ,7.66,08:37,16:17
2024-01-25,E008,Employee_008,Y,7.46,08:51,16:19
07-03-2024,E017,Employee_017,1,8.63,09:35,18:13
01/13/2024,E017,Employee_017,Tardy,7.92,09:23,17:18
01/18/2024,E015,Employee_015,A,,,
03/23/2024,E027,Employee_027,p,6.74,08:33,15:18
25/03/2024,E004,Employee_004,p,7.98,08:47,16:46
06-Jan-2024,E001,Employee_001,on-duty,9.76,09:50,19:36
2024-02-22,e021,Employee_021,Present ,7.08,09:28,16:33
2024.03.05,E030,Employee_030,On Duty,8.29,08:52,17:09
29/02/2024,E005,Employee_005,present,7.13,08:42,15:50
21 Jan 2024,E027,Employee_027,Sick ,,,
29 Mar 2024, e028 ,Employee_028,On Duty,8.46,09:00,17:28
02 Mar 2024,E016,Employee_016,On Duty,7.56,08:58,16:31
05-Jan-2024,E024,Employee_024,P,7.59,09:02,16:38
24/01/2024,e028,Employee_028,N,,,
2024-01-19,E027,Employee_027,,5.43,08:41,14:07
2024-03-03,e021,Employee_021,P,8.95,08:50,17:47
23 Mar 2024,E029,Employee_029,p,,08:59,17:24
08-02-2024,E016,Employee_016,Not Present,,,
2024-03-15,E003,Employee_003,A,,,
17-02-2024, E022,Employee_022,late,6.82,08:44,15:33
27-Mar-2024,E004,Employee_004,L,8.38,08:03,16:26
2024-03-13,E012,Employee_012,Y,7.97,08:51,16:50
03/13/2024,E027,Employee_027,Absent ,,,
2024/01/30,E010,Employee_010,Late ,10.5,08:52,19:22
02/05/2024,E026,Employee_026,,,,
2024/01/21,E025,Employee_025,0,,,
2024-02-22,E010,Employee_010,On Duty,6.86,09:02,15:54
2024-03-15,E003,Employee_003,Present,,,
2024-02-15,E017,Employee_017,P,8.17,09:20,17:31
2024/03/15, E011,Employee_011,P,9.1,08:46,17:52
21-01-2024,E018,Employee_018,Late ,6.25,08:41,14:56
2024.02.14,E005,Employee_005,P,7.51,09:30,17:00
07-03-2024,E003,Employee_003,S,,,
24/01/2024,E001,Employee_001,1,7.92,08:31,16:27
2024/03/28,E020,Employee_020,Y,8.6,08:31,17:07
17-Mar-2024,E009,Employee_009,0,,,
2024/02/26,E010,Employee_010,Late ,8.92,09:02,17:57
2024-02-15,E001,Employee_001,Absent ,,,
29/03/2024, E022,Employee_022,A,,,
2024-02-30,E017,Employee_017,present,8.27,08:42,16:59
02-Mar-2024,E001,Employee_001,Y,6.18,08:45,14:55
26-Feb-2024,e007,Employee_007,present,9.01,09:06,18:07
26-Feb-2024,E013,Employee_013,p,6.87,08:17,15:09
2024-01-16,E016,Employee_016,0,,,
2024/02/09, e018 ,Employee_018,p,8.4,08:42,17:06
02/09/2024, e022 ,Employee_022,1,8.54,09:01,17:33
2024.01.05,E026,Employee_026,L,8.23,08:17,16:30
2024-03-16,E005,Employee_005,Tardy,7.5,08:47,16:17
11-Jan-2024,E025,Employee_025,On Duty,7.47,08:39,16:07
28/02/2024,E023,Employee_023,on-duty,8.25,09:38,17:53
2024/01/24,E017,Employee_017,absent,,,
24-Jan-2024,E025,Employee_025,Absent ,,,
2024/03/02,E005,Employee_005,P,9.22,08:57,18:10
30-Mar-2024,E030,Employee_030,present,6.63,09:06,15:44
2024/02/07,E002,Employee_002,0,,,
11-03-2024,e028,Employee_028,present,7.31,07:48,15:07
01/31/2024,E002,Employee_002,0,,,
01/23/2024,e028,Employee_028,Absent ,,,
14 Mar 2024,E025,Employee_025,on-duty,7.99,08:50,16:50
2024/02/24, E011,Employee_011,on-duty,8.71,09:04,17:47
03/16/2024,e028,Employee_028,Y,8.59,09:01,17:37
2024/03/24,E010,Employee_010,Tardy,7.25,08:47,16:02
2024-03-05,E020,Employee_020,P,8.17,08:47,16:57
01 Mar 2024,E025,Employee_025,on-duty,9.57,08:31,18:05
2024/01/04, E011,Employee_011,P,8.99,08:45,17:45
01/10/2024,e021,Employee_021,on-duty,8.41,09:23,17:47
24-03-2024,E003,Employee_003,absent,,,
2024/01/30,E009,Employee_009,present,8.73,09:00,17:44
02/18/2024,E016,Employee_016,Y,8.08,08:58,17:03
2024/01/14,E002,Employee_002,On Duty,6.72,09:08,15:52
01/03/2024,E027,Employee_027,p,7.26,08:22,15:38
03/17/2024,E004,Employee_004,P,8.29,09:20,17:38
2024.02.12,E016,Employee_016,L,9.31,09:25,18:43
2024-02-20,E024,Employee_024,N,,,
16 Jan 2024,E026,Employee_026,Y,8.04,08:05,16:07
26-02-2024,E015,Employee_015,N,,,
02/13/2024,E006,Employee_006,1,7.65,08:23,16:02
2024/03/10,E023,Employee_023,1,8.38,09:27,17:50
07/02/2024,e028,Employee_028,A,,,
10/03/2024,E003,Employee_003,present,8.08,08:31,16:36
2024-02-11,E006,Employee_006,Present ,6.9,09:27,16:21
2024.01.28,E023,Employee_023,L,7.32,08:38,15:57
20-01-2024, E022,Employee_022,On Duty,7.63,08:56,16:33
27-Feb-2024,E020,Employee_020,Late,8.99,09:32,18:47
2024/02/24,E001,Employee_001,on-duty,7.05,09:13,16:16
2024-02-24,E016,Employee_016,Y,9.3,08:15,17:33
04 Jan 2024,E020,Employee_020,0,,,
2024.02.08,e021,Employee_021,,,,
08 Jan 2024,E013,,Not Present,,,
2024-02-05,E003,Employee_003,Present ,7.66,08:56,16:36
Feb 30 2024, E022,Employee_022,Not Present,,,
11 Mar 2024,E004,Employee_004,p,6.78,10:07,16:54
05-Feb-2024,E029,Employee_029,Absent,,,
01/09/2024,e014,Employee_014,On Duty,7.51,09:00,16:31
2024/02/05,E023,Employee_023,p,7.42,08:48,16:13
2024-02-23,E030,Employee_030,Present ,9.45,09:51,19:18
19-02-2024,E023,Employee_023,SL,,,
2024-01-19,E006,Employee_006,present,7.63,09:00,16:37
25-03-2024,E006,Employee_006,On Duty,8.54,08:41,17:14
01/02/2024,E020,Employee_020,p,8.24,09:04,17:19
2024.02.22,E012,Employee_012,present,8.86,08:49,17:41
29-01-2024,E004,Employee_004,on-duty,8.05,10:03,18:06
2024-01-03,E004,Employee_004,A,,,
2024.01.14,E024,Employee_024,Y,7.25,08:55,16:10
2024.03.22,E003,Employee_003,1,6.1,09:34,15:40
30-01-2024,E015,Employee_015,On Duty,8.68,08:52,17:33
16 Jan 2024,E002,Employee_002,On Duty,9.12,09:12,18:19
2024/02/11,E029,Employee_029,On Duty,7.57,08:40,16:14
01/22/2024,E027,Employee_027,P,9.12,09:07,18:14
2024.03.03,E020,Employee_020,p,7.18,09:43,16:54
22 Feb 2024, E022,Employee_022,present,8.09,09:20,17:25
19-Feb-2024,E017,Employee_017,On Duty,8.64,08:39,17:18
19/02/2024,E016,Employee_016,1,8.67,09:43,18:23
2024-02-14,E008,Employee_008,1,9.24,08:42,17:57
2024-03-21,E018,Employee_018,Holiday ,,,
2024-03-16,E018,Employee_018,p,7.43,10:10,17:36
2024/01/03,E018,Employee_018,on-duty,4.88,08:16,13:09
2024-03-09,E030,Employee_030,on-duty,6.4,08:05,14:29
2024/01/29,E030,Employee_030,present,8.06,09:28,17:32
2024/03/23,E009,Employee_009,Y,9.22,09:00,18:13
2024-03-15,e028,Employee_028,p,6.29,09:10,15:27
16 Jan 2024,E001,Employee_001,P,7.83,09:04,16:54
2024/02/03,E030,Employee_030,Present ,7.55,09:04,16:37
2024-02-22,E001,Employee_001,present,8.28,08:26,16:43
06 Mar 2024,E030,Employee_030,S,,,
24 Jan 2024,e007,Employee_007,on-duty,8.58,08:58,17:33
28-02-2024,E002,Employee_002,P,6.44,09:10,15:37
28/01/2024,E002,Employee_002,Y,7.97,08:53,16:52
26-03-2024,E025,Employee_025,A,5.65,08:09,16:00
2024.01.31, E011,Employee_011,Y,8.12,09:07,17:14
2024.02.20, E022,Employee_022,p,6.3,08:30,14:48
02/04/2024,E030,Employee_030,on-duty,5.28,09:58,15:15
2024/01/17,E026,Employee_026,On Duty,8.27,08:15,16:32
14 Jan 2024,E016,Employee_016,1,7.18,09:21,16:32
2024-03-19,E026,Employee_026,Late ,9.03,08:10,17:12
2024-01-07,E004,Employee_004,p,8.74,09:32,18:17
03-Mar-2024,E017,Employee_017,0,,,
27-02-2024,E008,Employee_008,Present ,8.44,09:38,18:05
2024.01.21,E010,Employee_010,hol,,,
2024/03/08,E024,Employee_024,Y,7.1,07:53,14:59
03/25/2024,e014,Employee_014,Present ,7.64,09:31,17:09
2024.03.18,E017,Employee_017,On Duty,9.33,08:23,17:43
06-Mar-2024,E019,Employee_019,1,7.13,08:45,15:53
2024/03/30,E009,Employee_009,Y,9.55,08:55,18:28
01-01-2024,e021,Employee_021,1,7.43,09:00,16:25
14-03-2024,E029,Employee_029,Present ,6.23,08:44,14:58
02/17/2024,E016,Employee_016,Y,7.47,09:30,16:58
2024/02/23,E001,Employee_001,Y,6.03,09:21,15:23
2024.03.15,E005,Employee_005,A,,,
11-01-2024,e028,Employee_028,P,8.31,10:31,18:49
24/03/2024,E029,Employee_029,P,7.37,09:08,16:30
03 Mar 2024,E015,Employee_015,1,6.28,09:13,15:30
25-03-2024,E018,Employee_018,P,7.2,09:43,16:55
02/25/2024,E012,Employee_012,Late,7.22,08:45,16:09
01/09/2024,E027,Employee_027,present,8.2,08:58,17:10
04/03/2024,E001,Employee_001,Holiday ,,,
29 Mar 2024,E024,Employee_024,holiday,,,
28 Feb 2024,E017,Employee_017,Present ,6.85,08:49,15:40
13-Mar-2024,E019,Employee_019,On Duty,8.46,08:42,17:10
2024-01-29,E026,Employee_026,Y,8.72,08:56,17:39
18-Jan-2024,e007,Employee_007,Absent,9.04,08:42,16:49
2024/02/10,E023,Employee_023,Y,7.94,09:03,16:59
2024-01-17,E010,Employee_010,p,8.08,08:50,16:55
21 Jan 2024,e007,Employee_007,sick,,,
23-03-2024,E005,Employee_005,0,,,
2024.02.27,E029,Employee_029,On Duty,8.63,10:05,18:43
01/06/2024,E003,Employee_003,1,7.67,08:58,16:38
01/30/2024,E020,Employee_020,Late ,9.22,09:32,18:45
03/01/2024,E006,Employee_006,Present ,6.69,08:34,15:15
18-03-2024,E018,Employee_018,Y,7.6,09:31,17:07
2024-99-99,E030,Employee_030,Present ,8.11,08:32,16:38
04-Jan-2024,e007,Employee_007,Absent ,,,
16-Mar-2024,E009,Employee_009,present,7.43,09:46,17:12
28 Mar 2024,E008,Employee_008,present,8.15,10:36,18:45
2024.02.02,E005,Employee_005,on-duty,8.69,09:43,18:24
29/02/2024,E030,Employee_030,P,8.75,08:49,17:34
30/01/2024,E002,Employee_002,on-duty,9.81,08:42,18:30
2024.02.22,E013,Employee_013,on-duty,6.49,09:06,15:35
18-01-2024, e023 ,Employee_023,Y,10.0,08:32,18:32
2024.02.05,E018,Employee_018,present,8.64,08:34,17:12
06/02/2024,E020,Employee_020,Absent ,,,
11 Mar 2024,E026,Employee_026,On Duty,8.82,09:29,18:18
18/03/2024, e002 ,Employee_002,,6.88,09:09,16:02
01/24/2024,E026,Employee_026,Y,9.1,08:34,17:40
14 Mar 2024,E008,Employee_008,Present ,7.82,09:42,17:31
2024.03.06,E005,Employee_005,Absent,,,
2024.02.21,E009,Employee_009,sick,,,
14-Mar-2024,E004,Employee_004,A,,,
16/01/2024,E020,Employee_020,Present ,9.1,09:09,18:15
01/19/2024,E025,Employee_025,late,7.73,08:16,16:00
29-02-2024,E029,Employee_029,on-duty,,08:01,15:44
16-Jan-2024,E012,Employee_012,Present ,6.99,08:50,15:49
2024.02.12,E018,Employee_018,Absent ,,,
29-Feb-2024,E026,Employee_026,1,8.69,08:23,17:04
2024.03.03,E010,Employee_010,hol,,,
16-02-2024,e014,Employee_014,On Duty,6.21,09:05,15:17
14-Feb-2024,E026,Employee_026,1,9.4,08:32,17:56
24-Jan-2024, e006 ,,present,8.62,09:05,17:42
09/02/2024,E006,Employee_006,present,7.65,08:44,16:23
28-02-2024,E013,Employee_013,on-duty,8.26,08:36,16:51
2024.01.31,E029,Employee_029,Y,8.82,08:59,17:48
02/10/2024,E015,Employee_015,N,,,
2024.03.28,E025,Employee_025,OFF,,,
15-02-2024,E023,Employee_023,1,8.2,08:57,17:09
2024/01/09,E004,Employee_004,Present ,9.27,09:17,18:34
2024.02.25,E030,Employee_030,1,,08:54,17:07
02/13/2024,E023,Employee_023,Present ,8.57,09:01,17:35
22-01-2024,E019,Employee_019,present,7.55,08:24,15:57
29/03/2024,E004,Employee_004,Late ,8.9,09:15,18:09
11/01/2024,e014,Employee_014,On Duty,6.38,09:05,15:28
2024-01-06,E006,Employee_006,,8.69,09:53,18:34
2024/02/13,e014,Employee_014,Y,6.48,08:59,15:28
2024-02-08, E011,Employee_011,A,,,
2024.03.01,E002,Employee_002,Absent ,,,
04/02/2024,E027,Employee_027,P,8.44,09:38,18:04
24-02-2024,e021,Employee_021,Absent ,,,
13-02-2024,E017,Employee_017,Not Present,,,
05 Mar 2024,E008,Employee_008,L,8.58,09:07,17:42
19 Feb 2024,E026,Employee_026,p,8.69,08:53,17:34
01-Jan-2024,E026,Employee_026,present,7.88,09:23,17:16
32/13/2024,E025,Employee_025,1,8.67,08:52,17:33
01-01-2024,E016,Employee_016,p,8.1,08:10,16:16
2024.02.14,E002,Employee_002,Not Present,,,
30-01-2024,e014,Employee_014,L,6.8,08:38,15:26
03/29/2024,E030,Employee_030,on-duty,8.57,08:36,17:10
15-Feb-2024, E011,Employee_011,P,8.36,09:08,17:30
02-Mar-2024,E015,Employee_015,On Duty,7.52,09:34,17:05
Feb 30 2024,E023,Employee_023,absent,,,
17/01/2024,E018,Employee_018,A,,,
2024/01/18,E006,Employee_006,on-duty,8.71,08:29,17:12
2024.02.28,e028,Employee_028,Absent,,,
2024.02.19,E009,Employee_009,Present ,7.2,09:11,16:23
17-02-2024, e002 ,Employee_002,on-duty,9.33,08:20,17:40
2024-02-06,E016,Employee_016,Not Present,,,
19 Jan 2024,E003,Employee_003,on-duty,7.86,09:12,17:03
24-Mar-2024,E015,Employee_015,P,8.66,09:25,18:04
22/01/2024,E004,Employee_004,Present ,9.06,08:56,17:59
2024-01-15,E012,Employee_012,Present ,7.4,08:48,16:12
2024.03.30,E006,Employee_006,Y,7.81,08:27,16:16
2024.01.25,E009,Employee_009,present,7.47,09:15,16:44
02/12/2024,E029,Employee_029,Late ,10.09,08:54,18:59
16 Mar 2024,E008,Employee_008,present,7.32,09:19,16:38
11/01/2024,E017,Employee_017,A,,,
05 Mar 2024,E001,Employee_001,Y,,07:51,16:22
26-03-2024,E012,Employee_012,on-duty,6.16,09:22,15:31
2024/02/14,E018,Employee_018,On Duty,8.66,08:36,17:16
2024-01-11, e020 ,Employee_020,present,7.45,09:05,16:32
04 Feb 2024,E012,Employee_012,on-duty,7.71,08:10,15:52
08/03/2024,E016,Employee_016,Y,8.32,09:03,17:23
13 Mar 2024,E030,Employee_030,Present ,8.65,09:32,18:11
2024.02.07,E001,Employee_001,N,,,
03 Mar 2024,E029,Employee_029,On Duty,7.89,10:01,17:55
20-02-2024,e028,Employee_028,On Duty,7.41,09:52,17:17
2024-01-26,E004,Employee_004,P,8.35,09:02,17:23
2024/03/28,E019,Employee_019,Present ,9.18,09:52,19:03
2024/01/19,E023,Employee_023,present,8.18,10:05,18:15
2024-03-22,E017,Employee_017,Present ,8.57,09:41,18:15
2024-01-23,E009,Employee_009,P,8.43,08:38,17:04
01/09/2024,E013,Employee_013,Present ,9.54,08:42,18:14
03/24/2024,E027,Employee_027,holiday,,,
12 Jan 2024,e028,Employee_028,On Duty,7.51,09:10,16:41
02/12/2024,E019,Employee_019,Present ,8.08,10:19,18:24
13/02/2024, e011 ,Employee_011,P,7.74,08:22,16:06
10/02/2024,E003,Employee_003,1,7.91,09:00,16:55
2024/03/26,e007,Employee_007,p,7.55,08:55,16:28
2024-03-20,E005,Employee_005,P,7.39,09:13,16:42
2024.01.05,E010,Employee_010,Y,,08:28,16:18
2024.01.05,E025,Employee_025,P,9.06,08:51,17:54
2024.02.02,E001,Employee_001,p,9.19,09:28,18:39
2024.03.17,E027,Employee_027,Late,7.45,09:01,17:38
2024/01/31,E006,Employee_006,1,9.25,08:48,18:03
06-02-2024,E017,Employee_017,H,,,
2024-01-08,E026,Employee_026,A,,,
05-02-2024, e012 ,Employee_012,Present ,7.62,07:36,15:13
